wall_time,frame_id,f0,intensity_db,rhythm_db_std,rms,voiced_ratio,dF0,dI,dR,role,raw_role,gaze,gaze_ratio_role_window,gaze_threshold,gaze_valid_sec,gaze_engaged_by_role,gaze_role_score,gaze_score_for_fusion,torso_position,feet_pointing,crossed_arms,sleepy_eyes,smile,eyebrow_raise,visual_ok,visual_age,http_status,api_latency,p_t,v_t,r_t,s_t,engagement_raw,engagement
1787650758.664,504,nan,0.0,0.0,0.0012470617369422859,0.0,0.0,-3.7667650960063854,-2.4155105958229455,listener,listener,camera,1.0,0.45,0.7268166542053223,,0.0,,towards,not_visible,yes,no,no,no,True,0.291975736618042,200,0.37564706802368164,0.0,-0.6000992420581018,1.0,-0.42006946944067125,0.06441214248663071,0.07687062834828462
1787650759.016,515,94.71920438733738,36.26537371093277,9.978831747213551,0.00439865571694056,0.10309278350515463,-0.9572419132846983,-0.14022772491310817,-1.4176274211015905,listener,listener,camera,1.0,0.45,1.0787968635559082,,0.0,,towards,not_visible,no,no,no,no,True,0.2858102321624756,200,0.35814571380615234,0.0,0.057323496934457895,1.0,0.04012644785412053,0.06800294334572556,0.07332355434726098
1787650759.352,525,191.39130917917944,43.59310407424382,16.65842178175456,0.026336300390503428,0.29896907216494845,-0.25383861869022795,0.5925453114179966,-0.7496684176474897,listener,speaker,camera,1.0,0.45,1.414781093597412,,0.0,,towards,not_visible,no,no,no,no,True,0.2477579116821289,200,0.3740365505218506,0.15115450789101748,0.0566098731999532,0.9396907216494845,0.08497326360727248,0.0723838658427219,0.07294767894544535
1787650759.72,536,174.49784347883994,52.55577414741865,12.511264683649614,0.028657035879468423,0.4742268041237113,-0.34400195958639035,1.4828868656213003,-1.156887443281509,listener,speaker,camera,1.0,0.45,1.7827560901641846,,0.0,,towards,not_visible,no,no,no,no,True,0.2558112144470215,200,0.3599216938018799,0.6641780063213301,0.05583915999084936,0.9922680412371134,0.23834081388999356,0.07977945165942232,0.07568038803103613
1787650760.056,547,195.97939774200594,59.3646213181404,12.455829537445654,0.04138482154088513,0.6494845360824743,-0.22498983434007508,2.148942714037262,-1.1508620834690897,speaker,speaker,camera,1.0,0.3,0.3360722064971924,,0.0,,towards,not_visible,no,no,no,no,True,0.22469687461853027,200,0.36107397079467773,1.1411318383183935,0.05514504017687254,1.0,0.3809410796193288,0.09066424912403645,0.08167393246823626
1787650760.392,557,213.14026806528145,57.50457379260242,12.576848418150796,0.03909662869372046,0.5567010309278351,-0.13903210141763847,1.9414485343430918,-1.1272515745638845,speaker,speaker,camera,1.0,0.3,0.672170877456665,,0.0,,towards,not_visible,no,no,no,no,True,0.186293363571167,200,0.37450218200683594,0.9463239334449622,0.054460062205663115,1.0,0.3220192235774529,0.10132204930364042,0.08953317920239792
1787650760.727,567,211.59251802458664,62.406509445894315,8.243425125084247,0.04446960866978696,0.711340206185567,-0.14502140336725888,2.41222761432885,-1.5493213881249006,speaker,speaker,camera,1.0,0.3,1.0076944828033447,,0.0,,towards,not_visible,no,no,no,no,True,0.16229820251464844,200,0.35951876640319824,1.0726999602717693,0.05378530044309262,1.0,0.3594596983916956,0.11382852849494468,0.09925131891941663
1787650761.073,577,195.92534883265347,62.34724162775624,7.85952444518479,0.04039505897425387,0.7422680412371134,-0.2205991556885371,2.3821785563717546,-1.5722182422335973,speaker,speaker,camera,1.0,0.3,1.3531520366668701,,0.0,,towards,not_visible,no,no,no,no,True,0.1408848762512207,200,0.3668708801269531,1.0727114776015139,0.05309986858655649,1.0,0.3589833512910437,0.1274219713081895,0.11051957987492578
1787650761.432,587,175.53582592990895,45.25573784212717,27.859438787031195,0.032478703886580244,0.5463917525773195,-0.32850812909449556,0.6492063922451301,0.44349537437337927,speaker,speaker,camera,1.0,0.3,1.7121269702911377,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.1328890323638916,200,0.3669707775115967,0.9497164029673794,0.08060884530487536,1.0,0.34134111260362654,0.14159714893514241,0.12295060749901243
1787650761.783,598,174.99998924410576,22.30152863077908,28.184454393951615,0.021093910373442566,0.24742268041237114,-0.3287614183794018,-1.6527065928121296,0.47156198132168753,speaker,speaker,camera,1.0,0.3,2.063715696334839,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.11312747001647949,200,0.3713502883911133,-0.8748473762669904,0.07963450341043073,0.9242268041237114,-0.2067100604927956,0.13772130424126844,0.12885888619591485
1787650762.119,608,nan,0.0,0.0,0.00143862469523226,0.0,0.0,-3.8663323899619164,-2.3515990778866906,speaker,listener,camera,1.0,0.3,2.3995423316955566,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.08626723289489746,200,0.3626868724822998,0.0,0.07898000353985624,1.0,0.05528600247789936,0.1436366726394377,0.134770000773324
1787650762.456,619,178.55968753922852,26.097135748221312,24.730715867167454,0.01744940913357136,0.1958762886597938,-0.305818616427188,-1.2566188151397852,0.1214725088300547,speaker,listener,camera,1.0,0.3,2.736231565475464,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.0696251392364502,200,0.3533313274383545,-0.7795022386002015,0.07836899171788378,0.9087628865979381,-0.1789923773775418,0.14088050252122195,0.13721420147248317
1787650762.791,629,163.30963259084044,45.3636892013785,18.658664764677557,0.019416583047109658,0.26804123711340205,-0.39245528469310464,0.6826027183273311,-0.48694732650723543,speaker,speaker,camera,1.0,0.3,3.0713422298431396,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.0571293830871582,200,0.3466055393218994,0.450141421104076,0.07776694217562825,0.9304123711340206,0.18947928585416257,0.15068717745393803,0.1426033918650651
1787650763.127,639,168.80403341347383,56.33743606022355,11.526156853382647,0.02692096450954959,0.4948453608247423,-0.3561134793709367,1.773151377028563,-1.1953286443716542,speaker,speaker,camera,1.0,0.3,3.407607078552246,True,1.0,0.55,towards,not_visible,no,no,no,yes,True,0.038898468017578125,200,0.3544957637786865,0.8793806546853263,0.11504766029278615,0.9984536082474227,0.3443475586105482,0.16661391632781944,0.15220760165016683
1787650763.463,649,161.3548977716622,61.11954609174429,7.688867952427724,0.036966630886778845,0.5670103092783505,-0.3982451167701862,2.2336308664103512,-1.5671042480234294,speaker,speaker,camera,1.0,0.3,3.74371075630188,True,1.0,0.55,towards,not_visible,no,no,no,yes,True,0.3750021457672119,200,0.3544957637786865,1.0457647026993167,0.11445587584455838,1.0,0.39384852390098585,0.185454110147595,0.1655062050491381
1787650763.799,658,198.03286483004345,55.76433088668142,17.387403621968936,0.037303737109760884,0.5979381443298969,-0.1901279565761837,1.6757730372399606,-0.5815796385890739,speaker,speaker,camera,1.0,0.3,4.079694509506226,True,1.0,0.55,towards,not_visible,no,no,no,yes,True,0.33205318450927734,200,0.3789327144622803,1.086734624926616,0.11387023642540585,1.0,0.40572955297576896,0.2060368384315355,0.18171845840209705
1787650764.168,669,227.87200668185972,52.292493920444805,17.212967514350375,0.03484922245410364,0.4536082474226804,-0.04804389356312685,1.3118316102438996,-0.5932074529650393,speaker,speaker,camera,1.0,0.3,4.447779417037964,True,1.0,0.55,towards,not_visible,no,no,no,yes,True,0.3452296257019043,200,0.35490846633911133,0.7175627631976595,0.11323538250523225,0.9860824742268041,0.2945335967129604,0.22284761637891382,0.19817012159282377
1787650764.519,680,190.08630721871947,45.58628532856979,15.793366553558434,0.01888106781774718,0.32989690721649484,-0.22888058173583756,0.6280924349539582,-0.729235474514583,speaker,speaker,camera,1.0,0.3,4.7991838455200195,True,1.0,0.55,towards,not_visible,no,no,no,yes,True,0.350604772567749,200,0.3450284004211426,0.17937295412233556,0.1126358043850395,0.9489690721649484,0.13265694930622832,0.2328737677470247,0.21205158005450414
1787650764.856,691,149.8393000414896,48.0719763606194,14.736096121227774,0.02203981604572441,0.1958762886597938,-0.46474755083523805,0.8703806138093796,-0.8276701630025031,speaker,listener,camera,1.0,0.3,5.13636589050293,True,1.0,0.55,towards,not_visible,no,no,no,yes,True,0.3207724094390869,200,0.36701440811157227,0.43207616866362086,0.112066404877597,0.9087628865979381,0.20806933401340416,0.24594616071381928,0.2256094123182302
